anime_id,title,episodes,score,popularity,rank,studio_toei_animation,studio_sunrise,studio_j.c.staff,studio_madhouse,studio_tms_entertainment,studio_production_i.g,studio_studio_deen,studio_pierrot,studio_olm,studio_shin-ei_animation,studio_a-1_pictures,studio_nippon_animation,studio_aic,studio_dle,studio_tatsunoko_production
7598,Loups=Garous,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7601,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,3.0,6.0,"Top 25,000","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7610,Anju to Zushioumaru,1.0,6.0,"Top 25,000","Top 10,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7611,Issho ni Ecchi,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7612,Haha Sange,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7616,Michi (Movie),4.0,7.0,"Top 25,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7619,Gegege no Kitarou (1996),114.0,7.0,"Top 10,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7627,Mitsudomoe,13.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7639,Shounen Santa no Daibouken!,24.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7643,Domo-kun,37.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7645,Heartcatch Precure!,49.0,8.0,"Top 5,000","Top 1,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7646,Yawarakame♥,26.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7647,Arakawa Under the Bridge,13.0,8.0,"Top 1,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7651,Ningen Shikkaku: Director's Cut-ban,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7654,Tokyo Magnitude 8.0 Recap,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7655,Major S6,25.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7661,Giant Killing,26.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7662,Shinrei Tantei Yakumo,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7664,Nils no Fushigi na Tabi (Movie),1.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,1.0,7.0,"Top 25,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,1.0,7.0,"Top 25,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7669,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7674,Bakuman.,25.0,8.0,Top 500,Top 500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7683,Suiren no Hito,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7695,Pokemon Movie 13: Genei no Hasha Zoroark,1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7697,Sangokushi: Dai Ni Bu - Choukou Moyu!,1.0,7.0,"Top 25,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7698,Sangokushi: Dai San Bu - Harukanaru Taichi,1.0,7.0,"Top 25,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,4.0,6.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7709,Peng You Town,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7711,Karigurashi no Arrietty,1.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7712,Kansen 2: Inzai Toshi,2.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7715,Auto Mommy,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7718,Denshinbashira Elemi no Koi,1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7720,Ookiku Furikabutte: Natsu no Taikai-hen,13.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7723,Hipira-kun,10.0,6.0,"Top 10,000","Top 10,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7724,Shiki,22.0,8.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7728,Hellsing: Psalm of the Darkness,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7730,Issho ni H Shiyo,6.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7739,11eyes: Momoiro Genmutan,1.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7740,Queen's Blade: Gyokuza wo Tsugu Mono Specials,6.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7744,Fight Ippatsu! Juuden-chan!! Specials,6.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,1.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,1.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,26.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7759,Saki Picture Drama,7.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,12.0,7.0,"Top 25,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7762,"Yondemasu yo, Azazel-san.",4.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7768,Tantei Opera Milky Holmes,12.0,7.0,"Top 5,000","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7769,Ookami-san to Shichinin no Nakama-tachi,12.0,7.0,"Top 1,000","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7770,Yutori-chan,25.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7774,"Shin Koihime†Musou: Gunyuu, Minami no Shima de Bakansu wo Suru no Koto - Ato, Porori mo Aru yo!",1.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7775,Futatsu no Kurumi,1.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7781,Gothicmade: Hana no Utame,1.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7782,Kämpfer Picture Drama,1.0,5.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7785,Yojouhan Shinwa Taikei,11.0,9.0,"Top 1,000",Top 500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7786,Arabian Night: Sindbad no Bouken,1.0,5.0,"Top 25,000","Top 25,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7791,K-On!!,26.0,8.0,Top 500,Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7793,Ring ni Kakero 1: Kage Dou-hen,6.0,7.0,"Top 25,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,1.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7807,Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi,1.0,6.0,"Top 25,000","Top 25,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,1.0,7.0,"Top 25,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7817,B-gata H-kei,12.0,7.0,"Top 1,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7818,Yousei Ou,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7836,Notari Matsutarou,10.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7845,Seton Doubutsuki,45.0,7.0,"Top 25,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7857,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,7.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7858,Sora no Otoshimono: Project Pink,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7861,Versailles no Bara to Onna-tachi,1.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7867,Gon,50.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7870,Baka to Test to Shoukanjuu Specials,6.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7875,Kanokon: Manatsu no Dai Shanikusai Specials,2.0,6.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7876,Oz no Mahoutsukai,1.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.",1.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7882,Ramen Tenshi Pretty Menma,1.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7897,Issho ni Sleeping: Sleeping with Hinako,1.0,4.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7902,Fullmetal Alchemist: Brotherhood - 4-koma Gekijou,16.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7904,Kemono no Souja Erin Recap,10.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7908,Love² Police,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7915,Otaku no Seiza,2.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7953,Defend Love,1.0,6.0,"Top 25,000","Top 25,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7956,Cybot Robocchi,39.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7960,Pachislo Kizoku Gin,23.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7967,Hiroshima ni Ichiban Densha ga Hashitta,1.0,6.0,"Top 25,000","Top 10,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7972,"Chi's Sweet Home: Chi to Kocchi, Deau.",1.0,7.0,"Top 7,500","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7981,Obake no Q-tarou (1985),510.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7985,Taiyou no Hou: El Cantare e no Michi,1.0,5.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8011,Time Bokan Series: Gyakuten Ippatsuman,58.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8017,Soukou Kihei Votoms: Genei-hen,6.0,7.0,"Top 10,000","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8022,Tegamibachi Gakuen,25.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,2.0,7.0,"Top 5,000","Top 7,500",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8026,Super Street Fighter IV,1.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,1.0,8.0,"Top 5,000","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8039,Oppai no Ouja 48,2.0,7.0,"Top 7,500","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8041,Sennin Buraku,23.0,6.0,"Top 25,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8042,Taishou Yakyuu Musume. Specials,2.0,6.0,"Top 25,000","Top 10,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8057,Shin Koihime†Musou: Otome Tairan,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,1.0,7.0,"Top 10,000","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8063,Sekaiichi Hatsukoi OVA,2.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
